Donor_Name,Pi_Name,Acceptor_Name,Donor_SMILES,Pi_SMILES,Acceptor_SMILES,SMILES,Source_Class,Anchoring_Group,Predicted_Abs_Max_nm,Predicted_PCE_Percent
Luteolin_inspired,Thiophene,Rhodanine-3-acetic_acid,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccsc1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2sccc2-c2cc3c(=O)cc(-c4ccc(O)c(O)c4)oc3cc2O)C1=O,Natural-derived,carboxylic_acid,408.25365180659827,8.1551
Petunidin_inspired,Thienothiophene,Rhodanine-3-acetic_acid,Oc1c(O)c(OC)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1cc2c(s1)scc2[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2cc3c(C=C4SC(=O)N(CC(=O)O)C4=O)csc3s2)cc(O)c1O,Natural-derived,carboxylic_acid,409.2152492828972,8.1549
Quercetin_inspired,Benzothiadiazole,Benzoic_acid,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccc2nsnc2c1[Br],[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(-c2c(-c3cc4c(=O)c(O)c(-c5ccc(O)c(O)c5)oc4cc3O)ccc3nsnc23)cc1,Natural-derived,carboxylic_acid,411.9773127434956,8.151400000000002
Petunidin_inspired,Bithiophene,Barbituric_acid,Oc1c(O)c(OC)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccsc1-c2cc([Br])cs2,O=C1NC(=O)NC(=O)/C1=C/[Cl],COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccsc2-c2cc(C=C3C(=O)NC(=O)NC3=O)cs2)cc(O)c1O,Natural-derived,,413.733367604637,8.145299999999999
Luteolin_inspired,Thiophene,Barbituric_acid,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccsc1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2sccc2-c2cc3c(=O)cc(-c4ccc(O)c(O)c4)oc3cc2O)C(=O)N1,Natural-derived,,408.7920719520069,8.142700000000001
Malvidin_inspired,Furan,Phosphonic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1ccoc1[Br],[Cl]C=CP(=O)(O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccoc2C=CP(=O)(O)O)cc(OC)c1O,Natural-derived,phosphonic_acid,404.32869791259856,8.136299999999999
Peonidin_inspired,Bithiophene,Barbituric_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])ccc1O,[I]c1ccsc1-c2cc([Br])cs2,O=C1NC(=O)NC(=O)/C1=C/[Cl],COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccsc2-c2cc(C=C3C(=O)NC(=O)NC3=O)cs2)ccc1O,Natural-derived,,414.8318128056903,8.1362
Pelargonidin_inspired,Benzothiadiazole,Benzoic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccc2nsnc2c1[Br],[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(-c2c(-c3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)cc3)ccc3nsnc23)cc1,Natural-derived,carboxylic_acid,405.71360851625496,8.135700000000002
Genistein_inspired,Bithiophene,Benzoic_acid,O=c1c(-c2ccc(O)cc2)coc2cc(O)c([At])cc21,[I]c1ccsc1-c2cc([Br])cs2,[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(-c2csc(-c3sccc3-c3cc4c(=O)c(-c5ccc(O)cc5)coc4cc3O)c2)cc1,Natural-derived,carboxylic_acid,412.0617770059918,8.13485
Pelargonidin_inspired,Thiophene,Phosphonic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccsc1[Br],[Cl]C=CP(=O)(O)O,O=P(O)(O)C=Cc1sccc1-c1cc2c(O)cc(O)cc2[o+]c1-c1ccc(O)cc1,Natural-derived,phosphonic_acid,400.49348573420343,8.134499999999997
Quercetin_inspired,Thienothiophene,Rhodanine-3-acetic_acid,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1cc2c(s1)scc2[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2csc3sc(-c4cc5c(=O)c(O)c(-c6ccc(O)c(O)c6)oc5cc4O)cc23)C1=O,Natural-derived,carboxylic_acid,404.0283669174676,8.130899999999999
Purpurin_inspired,Benzothiadiazole,Cyanoacrylic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]c1ccc2nsnc2c1[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1c(-c2c(O)c(O)c(O)c3c2C(=O)c2ccccc2C3=O)ccc2nsnc12)C(=O)O,Natural-derived,cyanoacrylate,442.7040857832854,8.13025
Cyanidin_inspired,Pyrrole_N-methyl,Rhodanine-3-acetic_acid,Oc1ccc(O)c(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccn(C)c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,Cn1ccc(-c2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)ccc2O)c1C=C1SC(=O)N(CC(=O)O)C1=O,Natural-derived,carboxylic_acid,409.2901690649139,8.126850000000001
Petunidin_inspired,Thiophene,Cyanoacrylic_acid,Oc1c(O)c(OC)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccsc1[Br],[Cl]C=C(C#N)C(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccsc2C=C(C#N)C(=O)O)cc(O)c1O,Natural-derived,cyanoacrylate,411.65023556643325,8.122149999999998
Kaempferol_inspired,Benzene,Cyanoacrylic_acid,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccc([Br])cc1,[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1ccc(-c2cc3c(=O)c(O)c(-c4ccc(O)cc4)oc3cc2O)cc1)C(=O)O,Natural-derived,cyanoacrylate,402.0108111622714,8.121
Cyanidin_inspired,Ethyne,Cyanoacrylic_acid,Oc1ccc(O)c(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]C#C[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=CC#Cc1cc2c(O)cc(O)cc2[o+]c1-c1cc(O)ccc1O)C(=O)O,Natural-derived,cyanoacrylate,414.86752522899604,8.120999999999999
Quercetin_inspired,Pyrrole_N-methyl,Phosphonic_acid,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccn(C)c1[Br],[Cl]C=CP(=O)(O)O,Cn1ccc(-c2cc3c(=O)c(O)c(-c4ccc(O)c(O)c4)oc3cc2O)c1C=CP(=O)(O)O,Natural-derived,phosphonic_acid,411.03769860097884,8.1175
Delphinidin_inspired,Thiophene,Rhodanine-3-acetic_acid,Oc1c(O)c(O)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccsc1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2sccc2-c2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)C1=O,Natural-derived,carboxylic_acid,407.15555731048096,8.117249999999999
Quercetin_inspired,Thienothiophene,Barbituric_acid,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1cc2c(s1)scc2[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2csc3sc(-c4cc5c(=O)c(O)c(-c6ccc(O)c(O)c6)oc5cc4O)cc23)C(=O)N1,Natural-derived,,409.48043681013667,8.115750000000002
Myricetin_inspired,Benzothiadiazole,Benzoic_acid,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccc2nsnc2c1[Br],[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(-c2c(-c3cc4c(=O)c(O)c(-c5cc(O)c(O)c(O)c5)oc4cc3O)ccc3nsnc23)cc1,Natural-derived,carboxylic_acid,417.0149147428627,8.1148
Petunidin_inspired,Bithiophene,Rhodanine-3-acetic_acid,Oc1c(O)c(OC)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccsc1-c2cc([Br])cs2,O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccsc2-c2cc(C=C3SC(=O)N(CC(=O)O)C3=O)cs2)cc(O)c1O,Natural-derived,carboxylic_acid,420.4114361522399,8.112649999999999
Malvidin_inspired,Bithiophene,Acrylic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=CC(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccsc2-c2cc(C=CC(=O)O)cs2)cc(OC)c1O,Natural-derived,carboxylic_acid,419.33072276278557,8.107949999999997
Genistein_inspired,Benzothiadiazole,Barbituric_acid,O=c1c(-c2ccc(O)cc2)coc2cc(O)c([At])cc21,[I]c1ccc2nsnc2c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2c(-c3cc4c(=O)c(-c5ccc(O)cc5)coc4cc3O)ccc3nsnc23)C(=O)N1,Natural-derived,,420.24047396594665,8.107600000000005
Apigenin_inspired,Ethyne,Cyanoacrylic_acid,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]C#C[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=CC#Cc1cc2c(=O)cc(-c3ccc(O)cc3)oc2cc1O)C(=O)O,Natural-derived,cyanoacrylate,415.8959944993975,8.106149999999998
Malvidin_inspired,Bithiophene,Barbituric_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1ccsc1-c2cc([Br])cs2,O=C1NC(=O)NC(=O)/C1=C/[Cl],COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccsc2-c2cc(C=C3C(=O)NC(=O)NC3=O)cs2)cc(OC)c1O,Natural-derived,,421.54264864235256,8.10535
Quercetin_inspired,Furan,Phosphonic_acid,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccoc1[Br],[Cl]C=CP(=O)(O)O,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(-c3ccoc3C=CP(=O)(O)O)cc12,Natural-derived,phosphonic_acid,412.29706406920343,8.104999999999997
Luteolin_inspired,Pyrrole_N-methyl,Barbituric_acid,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccn(C)c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],Cn1ccc(-c2cc3c(=O)cc(-c4ccc(O)c(O)c4)oc3cc2O)c1C=C1C(=O)NC(=O)NC1=O,Natural-derived,,404.8697534291208,8.100900000000003
Malvidin_inspired,Ethene,Cyanoacrylic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]/C=C/[Br],[Cl]C=C(C#N)C(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2C=CC=C(C#N)C(=O)O)cc(OC)c1O,Natural-derived,cyanoacrylate,426.0699871098436,8.099499999999999
Malvidin_inspired,Thiophene,Cyanoacrylic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1ccsc1[Br],[Cl]C=C(C#N)C(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccsc2C=C(C#N)C(=O)O)cc(OC)c1O,Natural-derived,cyanoacrylate,412.6003797492152,8.098349999999996
Petunidin_inspired,Ethene,Cyanoacrylic_acid,Oc1c(O)c(OC)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]/C=C/[Br],[Cl]C=C(C#N)C(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2C=CC=C(C#N)C(=O)O)cc(O)c1O,Natural-derived,cyanoacrylate,419.69742741506235,8.097299999999997
Petunidin_inspired,Bithiophene,Acrylic_acid,Oc1c(O)c(OC)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=CC(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccsc2-c2cc(C=CC(=O)O)cs2)cc(O)c1O,Natural-derived,carboxylic_acid,421.07099461163057,8.097149999999997
Malvidin_inspired,Thiophene,Rhodanine-3-acetic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1ccsc1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccsc2C=C2SC(=O)N(CC(=O)O)C2=O)cc(OC)c1O,Natural-derived,carboxylic_acid,409.45768525188026,8.094850000000001
Petunidin_inspired,Benzothiadiazole,Benzoic_acid,Oc1c(O)c(OC)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccc2nsnc2c1[Br],[Cl]c1ccc(C(=O)O)cc1,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccc3nsnc3c2-c2ccc(C(=O)O)cc2)cc(O)c1O,Natural-derived,carboxylic_acid,411.9038008313596,8.0873
Cyanidin_inspired,Furan,Rhodanine-3-acetic_acid,Oc1ccc(O)c(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccoc1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2occc2-c2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)ccc2O)C1=O,Natural-derived,carboxylic_acid,406.0409548105599,8.087150000000001
Apigenin_inspired,Benzothiadiazole,Phosphonic_acid,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccc2nsnc2c1[Br],[Cl]C=CP(=O)(O)O,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(-c3ccc4nsnc4c3C=CP(=O)(O)O)cc12,Natural-derived,phosphonic_acid,419.893838468909,8.08695
Curcumin_inspired,Thienothiophene,Benzoic_acid,COc1cc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])ccc1O,[I]c1cc2c(s1)scc2[Br],[Cl]c1ccc(C(=O)O)cc1,COc1cc(C=CC(=O)C=Cc2cc(OC)c(O)cc2-c2cc3c(-c4ccc(C(=O)O)cc4)csc3s2)ccc1O,Natural-derived,carboxylic_acid,411.5806646637431,8.0855
Delphinidin_inspired,Furan,Rhodanine-3-acetic_acid,Oc1c(O)c(O)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccoc1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2occc2-c2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)C1=O,Natural-derived,carboxylic_acid,407.44791063719924,8.08345
Chrysin_inspired,Benzothiadiazole,Benzoic_acid,O=c1cc(-c2ccccc2)oc2cc(O)c([At])cc21,[I]c1ccc2nsnc2c1[Br],[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(-c2c(-c3cc4c(=O)cc(-c5ccccc5)oc4cc3O)ccc3nsnc23)cc1,Natural-derived,carboxylic_acid,413.32805982766234,8.077300000000001
Demethoxycurcumin_inspired,Benzothiadiazole,Cyanoacrylic_acid,Oc1ccc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])cc1,[I]c1ccc2nsnc2c1[Br],[Cl]C=C(C#N)C(=O)O,COc1cc(C=CC(=O)C=Cc2ccc(O)cc2)c(-c2ccc3nsnc3c2C=C(C#N)C(=O)O)cc1O,Natural-derived,cyanoacrylate,406.8658058851637,8.072149999999999
Quercetin_inspired,Bithiophene,Barbituric_acid,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccsc1-c2cc([Br])cs2,O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2csc(-c3sccc3-c3cc4c(=O)c(O)c(-c5ccc(O)c(O)c5)oc4cc3O)c2)C(=O)N1,Natural-derived,,415.9291469459863,8.07205
Petunidin_inspired,Ethyne,Phosphonic_acid,Oc1c(O)c(OC)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]C#C[Br],[Cl]C=CP(=O)(O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2C#CC=CP(=O)(O)O)cc(O)c1O,Natural-derived,phosphonic_acid,404.9206317028461,8.071949999999998
Cyanidin_inspired,Thienothiophene,Benzoic_acid,Oc1ccc(O)c(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1cc2c(s1)scc2[Br],[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(-c2csc3sc(-c4cc5c(O)cc(O)cc5[o+]c4-c4cc(O)ccc4O)cc23)cc1,Natural-derived,carboxylic_acid,407.0376689706767,8.071900000000001
Cyanidin_inspired,Bithiophene,Benzoic_acid,Oc1ccc(O)c(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccsc1-c2cc([Br])cs2,[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(-c2csc(-c3sccc3-c3cc4c(O)cc(O)cc4[o+]c3-c3cc(O)ccc3O)c2)cc1,Natural-derived,carboxylic_acid,405.8981502543113,8.067999999999998
Cyanidin_inspired,Benzene,Acrylic_acid,Oc1ccc(O)c(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccc([Br])cc1,[Cl]C=CC(=O)O,O=C(O)C=Cc1ccc(-c2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)ccc2O)cc1,Natural-derived,carboxylic_acid,400.69102165837825,8.06575
Luteolin_inspired,Benzene,Cyanoacrylic_acid,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccc([Br])cc1,[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1ccc(-c2cc3c(=O)cc(-c4ccc(O)c(O)c4)oc3cc2O)cc1)C(=O)O,Natural-derived,cyanoacrylate,400.5753412534603,8.0656
Malvidin_inspired,Pyrrole_N-methyl,Rhodanine-3-acetic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1ccn(C)c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccn(C)c2C=C2SC(=O)N(CC(=O)O)C2=O)cc(OC)c1O,Natural-derived,carboxylic_acid,412.6081700900494,8.064350000000001
Malvidin_inspired,Benzothiadiazole,Benzoic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1ccc2nsnc2c1[Br],[Cl]c1ccc(C(=O)O)cc1,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccc3nsnc3c2-c2ccc(C(=O)O)cc2)cc(OC)c1O,Natural-derived,carboxylic_acid,418.20333639728267,8.0618
Curcumin_inspired,Bithiophene,Barbituric_acid,COc1cc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])ccc1O,[I]c1ccsc1-c2cc([Br])cs2,O=C1NC(=O)NC(=O)/C1=C/[Cl],COc1cc(C=CC(=O)C=Cc2cc(OC)c(O)cc2-c2ccsc2-c2cc(C=C3C(=O)NC(=O)NC3=O)cs2)ccc1O,Natural-derived,,422.51635429875097,8.06005
Apigenin_inspired,Thienothiophene,Benzoic_acid,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1cc2c(s1)scc2[Br],[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(-c2csc3sc(-c4cc5c(=O)cc(-c6ccc(O)cc6)oc5cc4O)cc23)cc1,Natural-derived,carboxylic_acid,407.8946485121152,8.0592
Purpurin_inspired,Bithiophene,Rhodanine-3-acetic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]c1ccsc1-c2cc([Br])cs2,O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2csc(-c3sccc3-c3c(O)c(O)c(O)c4c3C(=O)c3ccccc3C4=O)c2)C1=O,Natural-derived,carboxylic_acid,468.8681440595782,8.058200000000001
Peonidin_inspired,Bithiophene,Rhodanine-3-acetic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])ccc1O,[I]c1ccsc1-c2cc([Br])cs2,O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccsc2-c2cc(C=C3SC(=O)N(CC(=O)O)C3=O)cs2)ccc1O,Natural-derived,carboxylic_acid,417.5201995344461,8.05715
Alizarin_inspired,Bithiophene,Acrylic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)cc31,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=CC(=O)O,O=C(O)C=Cc1csc(-c2sccc2-c2c(O)c(O)cc3c2C(=O)c2ccccc2C3=O)c1,Natural-derived,carboxylic_acid,442.79031650795247,8.054750000000004
Malvidin_inspired,Furan,Rhodanine-3-acetic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1ccoc1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccoc2C=C2SC(=O)N(CC(=O)O)C2=O)cc(OC)c1O,Natural-derived,carboxylic_acid,411.25756935612196,8.05245
Chrysin_inspired,Bithiophene,Phosphonic_acid,O=c1cc(-c2ccccc2)oc2cc(O)c([At])cc21,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=CP(=O)(O)O,O=c1cc(-c2ccccc2)oc2cc(O)c(-c3ccsc3-c3cc(C=CP(=O)(O)O)cs3)cc12,Natural-derived,phosphonic_acid,409.08865146265896,8.04755
Malvidin_inspired,Thienothiophene,Phosphonic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1cc2c(s1)scc2[Br],[Cl]C=CP(=O)(O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2cc3c(C=CP(=O)(O)O)csc3s2)cc(OC)c1O,Natural-derived,phosphonic_acid,408.18017862898034,8.047049999999999
Apigenin_inspired,Benzene,Cyanoacrylic_acid,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccc([Br])cc1,[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1ccc(-c2cc3c(=O)cc(-c4ccc(O)cc4)oc3cc2O)cc1)C(=O)O,Natural-derived,cyanoacrylate,400.4698301421585,8.0368
Peonidin_inspired,Benzothiadiazole,Benzoic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])ccc1O,[I]c1ccc2nsnc2c1[Br],[Cl]c1ccc(C(=O)O)cc1,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccc3nsnc3c2-c2ccc(C(=O)O)cc2)ccc1O,Natural-derived,carboxylic_acid,409.83756562795037,8.0344
Cyanidin_inspired,Ethyne,Phosphonic_acid,Oc1ccc(O)c(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]C#C[Br],[Cl]C=CP(=O)(O)O,O=P(O)(O)C=CC#Cc1cc2c(O)cc(O)cc2[o+]c1-c1cc(O)ccc1O,Natural-derived,phosphonic_acid,408.3753975238411,8.032849999999998
Pelargonidin_inspired,Ethyne,Cyanoacrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]C#C[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=CC#Cc1cc2c(O)cc(O)cc2[o+]c1-c1ccc(O)cc1)C(=O)O,Natural-derived,cyanoacrylate,412.84917093966146,8.0307
Peonidin_inspired,Ethyne,Cyanoacrylic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])ccc1O,[I]C#C[Br],[Cl]C=C(C#N)C(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2C#CC=C(C#N)C(=O)O)ccc1O,Natural-derived,cyanoacrylate,418.7941132227715,8.027
Demethoxycurcumin_inspired,Bithiophene,Benzoic_acid,Oc1ccc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])cc1,[I]c1ccsc1-c2cc([Br])cs2,[Cl]c1ccc(C(=O)O)cc1,COc1cc(C=CC(=O)C=Cc2ccc(O)cc2)c(-c2ccsc2-c2cc(-c3ccc(C(=O)O)cc3)cs2)cc1O,Natural-derived,carboxylic_acid,415.7217985598316,8.023499999999999
Bisdemethoxycurcumin_inspired,Bithiophene,Phosphonic_acid,O=C(/C=C/c1ccc(O)cc1)/C=C/c2ccc(O)c([At])c2,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=CP(=O)(O)O,O=C(C=Cc1ccc(O)cc1)C=Cc1ccc(O)c(-c2ccsc2-c2cc(C=CP(=O)(O)O)cs2)c1,Natural-derived,phosphonic_acid,418.9233207155505,8.021849999999999
Apigenin_inspired,Benzothiadiazole,Barbituric_acid,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccc2nsnc2c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2c(-c3cc4c(=O)cc(-c5ccc(O)cc5)oc4cc3O)ccc3nsnc23)C(=O)N1,Natural-derived,,424.80949422025174,8.015500000000005
Myricetin_inspired,Thienothiophene,Barbituric_acid,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1cc2c(s1)scc2[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2csc3sc(-c4cc5c(=O)c(O)c(-c6cc(O)c(O)c(O)c6)oc5cc4O)cc23)C(=O)N1,Natural-derived,,410.1369539598321,8.011750000000001
Quercetin_inspired,Pyrrole_N-methyl,Rhodanine-3-acetic_acid,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccn(C)c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,Cn1ccc(-c2cc3c(=O)c(O)c(-c4ccc(O)c(O)c4)oc3cc2O)c1C=C1SC(=O)N(CC(=O)O)C1=O,Natural-derived,carboxylic_acid,405.04586736692823,8.0065
Delphinidin_inspired,Thiophene,Acrylic_acid,Oc1c(O)c(O)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccsc1[Br],[Cl]C=CC(=O)O,O=C(O)C=Cc1sccc1-c1cc2c(O)cc(O)cc2[o+]c1-c1cc(O)c(O)c(O)c1,Natural-derived,carboxylic_acid,407.7778716897729,8.006399999999998
