Donor_Name,Pi_Name,Acceptor_Name,Donor_SMILES,Pi_SMILES,Acceptor_SMILES,SMILES,Source_Class,Anchoring_Group
Coumarin_dimethylamino,Ethyne,Phosphonic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]C#C[Br],[Cl]C=CP(=O)(O)O,CN(C)c1c(C#CC=CP(=O)(O)O)ccc2oc(=O)ccc12,Natural-derived,phosphonic_acid
Coumarin_dimethylamino,Ethyne,Barbituric_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]C#C[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],CN(C)c1c(C#CC=C2C(=O)NC(=O)NC2=O)ccc2oc(=O)ccc12,Natural-derived,None
Coumarin_dimethylamino,Ethene,Cyanoacrylic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]/C=C/[Br],[Cl]C=C(C#N)C(=O)O,CN(C)c1c(C=CC=C(C#N)C(=O)O)ccc2oc(=O)ccc12,Natural-derived,cyanoacrylate
Coumarin_dimethylamino,Ethene,Acrylic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]/C=C/[Br],[Cl]C=CC(=O)O,CN(C)c1c(C=CC=CC(=O)O)ccc2oc(=O)ccc12,Natural-derived,carboxylic_acid
Coumarin_dimethylamino,Ethene,Benzoic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]/C=C/[Br],[Cl]c1ccc(C(=O)O)cc1,CN(C)c1c(C=Cc2ccc(C(=O)O)cc2)ccc2oc(=O)ccc12,Natural-derived,carboxylic_acid
Coumarin_dimethylamino,Ethene,Rhodanine-3-acetic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]/C=C/[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,CN(C)c1c(C=CC=C2SC(=O)N(CC(=O)O)C2=O)ccc2oc(=O)ccc12,Natural-derived,carboxylic_acid
Coumarin_dimethylamino,Ethene,Phosphonic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]/C=C/[Br],[Cl]C=CP(=O)(O)O,CN(C)c1c(C=CC=CP(=O)(O)O)ccc2oc(=O)ccc12,Natural-derived,phosphonic_acid
Coumarin_dimethylamino,Ethene,Barbituric_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]/C=C/[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],CN(C)c1c(C=CC=C2C(=O)NC(=O)NC2=O)ccc2oc(=O)ccc12,Natural-derived,None
Coumarin_dimethylamino,Benzothiadiazole,Cyanoacrylic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccc2nsnc2c1[Br],[Cl]C=C(C#N)C(=O)O,CN(C)c1c(-c2ccc3nsnc3c2C=C(C#N)C(=O)O)ccc2oc(=O)ccc12,Natural-derived,cyanoacrylate
Coumarin_dimethylamino,Benzothiadiazole,Acrylic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccc2nsnc2c1[Br],[Cl]C=CC(=O)O,CN(C)c1c(-c2ccc3nsnc3c2C=CC(=O)O)ccc2oc(=O)ccc12,Natural-derived,carboxylic_acid
Coumarin_dimethylamino,Benzothiadiazole,Benzoic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccc2nsnc2c1[Br],[Cl]c1ccc(C(=O)O)cc1,CN(C)c1c(-c2ccc3nsnc3c2-c2ccc(C(=O)O)cc2)ccc2oc(=O)ccc12,Natural-derived,carboxylic_acid
Coumarin_dimethylamino,Benzothiadiazole,Rhodanine-3-acetic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccc2nsnc2c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,CN(C)c1c(-c2ccc3nsnc3c2C=C2SC(=O)N(CC(=O)O)C2=O)ccc2oc(=O)ccc12,Natural-derived,carboxylic_acid
Coumarin_dimethylamino,Benzothiadiazole,Phosphonic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccc2nsnc2c1[Br],[Cl]C=CP(=O)(O)O,CN(C)c1c(-c2ccc3nsnc3c2C=CP(=O)(O)O)ccc2oc(=O)ccc12,Natural-derived,phosphonic_acid
Coumarin_dimethylamino,Benzothiadiazole,Barbituric_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccc2nsnc2c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],CN(C)c1c(-c2ccc3nsnc3c2C=C2C(=O)NC(=O)NC2=O)ccc2oc(=O)ccc12,Natural-derived,None
Coumarin_dimethylamino,Bithiophene,Cyanoacrylic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=C(C#N)C(=O)O,CN(C)c1c(-c2ccsc2-c2cc(C=C(C#N)C(=O)O)cs2)ccc2oc(=O)ccc12,Natural-derived,cyanoacrylate
Coumarin_dimethylamino,Bithiophene,Acrylic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=CC(=O)O,CN(C)c1c(-c2ccsc2-c2cc(C=CC(=O)O)cs2)ccc2oc(=O)ccc12,Natural-derived,carboxylic_acid
Coumarin_dimethylamino,Bithiophene,Benzoic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccsc1-c2cc([Br])cs2,[Cl]c1ccc(C(=O)O)cc1,CN(C)c1c(-c2ccsc2-c2cc(-c3ccc(C(=O)O)cc3)cs2)ccc2oc(=O)ccc12,Natural-derived,carboxylic_acid
Coumarin_dimethylamino,Bithiophene,Rhodanine-3-acetic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccsc1-c2cc([Br])cs2,O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,CN(C)c1c(-c2ccsc2-c2cc(C=C3SC(=O)N(CC(=O)O)C3=O)cs2)ccc2oc(=O)ccc12,Natural-derived,carboxylic_acid
Coumarin_dimethylamino,Bithiophene,Phosphonic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=CP(=O)(O)O,CN(C)c1c(-c2ccsc2-c2cc(C=CP(=O)(O)O)cs2)ccc2oc(=O)ccc12,Natural-derived,phosphonic_acid
Coumarin_dimethylamino,Bithiophene,Barbituric_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccsc1-c2cc([Br])cs2,O=C1NC(=O)NC(=O)/C1=C/[Cl],CN(C)c1c(-c2ccsc2-c2cc(C=C3C(=O)NC(=O)NC3=O)cs2)ccc2oc(=O)ccc12,Natural-derived,None
Coumarin_dimethylamino,Pyrrole_N-methyl,Cyanoacrylic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccn(C)c1[Br],[Cl]C=C(C#N)C(=O)O,CN(C)c1c(-c2ccn(C)c2C=C(C#N)C(=O)O)ccc2oc(=O)ccc12,Natural-derived,cyanoacrylate
Coumarin_dimethylamino,Pyrrole_N-methyl,Acrylic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccn(C)c1[Br],[Cl]C=CC(=O)O,CN(C)c1c(-c2ccn(C)c2C=CC(=O)O)ccc2oc(=O)ccc12,Natural-derived,carboxylic_acid
Coumarin_dimethylamino,Pyrrole_N-methyl,Benzoic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccn(C)c1[Br],[Cl]c1ccc(C(=O)O)cc1,CN(C)c1c(-c2ccn(C)c2-c2ccc(C(=O)O)cc2)ccc2oc(=O)ccc12,Natural-derived,carboxylic_acid
Coumarin_dimethylamino,Pyrrole_N-methyl,Rhodanine-3-acetic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccn(C)c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,CN(C)c1c(-c2ccn(C)c2C=C2SC(=O)N(CC(=O)O)C2=O)ccc2oc(=O)ccc12,Natural-derived,carboxylic_acid
Coumarin_dimethylamino,Pyrrole_N-methyl,Phosphonic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccn(C)c1[Br],[Cl]C=CP(=O)(O)O,CN(C)c1c(-c2ccn(C)c2C=CP(=O)(O)O)ccc2oc(=O)ccc12,Natural-derived,phosphonic_acid
Coumarin_dimethylamino,Pyrrole_N-methyl,Barbituric_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccn(C)c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],CN(C)c1c(-c2ccn(C)c2C=C2C(=O)NC(=O)NC2=O)ccc2oc(=O)ccc12,Natural-derived,None
Pelargonidin_inspired,Thiophene,Cyanoacrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccsc1[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1sccc1-c1cc2c(O)cc(O)cc2[o+]c1-c1ccc(O)cc1)C(=O)O,Natural-derived,cyanoacrylate
Pelargonidin_inspired,Thiophene,Acrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccsc1[Br],[Cl]C=CC(=O)O,O=C(O)C=Cc1sccc1-c1cc2c(O)cc(O)cc2[o+]c1-c1ccc(O)cc1,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Thiophene,Benzoic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccsc1[Br],[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(-c2sccc2-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)cc1,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Thiophene,Rhodanine-3-acetic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccsc1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2sccc2-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)C1=O,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Thiophene,Phosphonic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccsc1[Br],[Cl]C=CP(=O)(O)O,O=P(O)(O)C=Cc1sccc1-c1cc2c(O)cc(O)cc2[o+]c1-c1ccc(O)cc1,Natural-derived,phosphonic_acid
Pelargonidin_inspired,Thiophene,Barbituric_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccsc1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2sccc2-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)C(=O)N1,Natural-derived,None
Pelargonidin_inspired,Benzene,Cyanoacrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccc([Br])cc1,[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1ccc(-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)cc1)C(=O)O,Natural-derived,cyanoacrylate
Pelargonidin_inspired,Benzene,Acrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccc([Br])cc1,[Cl]C=CC(=O)O,O=C(O)C=Cc1ccc(-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)cc1,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Benzene,Benzoic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccc([Br])cc1,[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(-c2ccc(-c3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)cc3)cc2)cc1,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Benzene,Rhodanine-3-acetic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccc([Br])cc1,O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2ccc(-c3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)cc3)cc2)C1=O,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Benzene,Phosphonic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccc([Br])cc1,[Cl]C=CP(=O)(O)O,O=P(O)(O)C=Cc1ccc(-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)cc1,Natural-derived,phosphonic_acid
Pelargonidin_inspired,Benzene,Barbituric_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccc([Br])cc1,O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2ccc(-c3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)cc3)cc2)C(=O)N1,Natural-derived,None
Pelargonidin_inspired,Furan,Cyanoacrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccoc1[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1occc1-c1cc2c(O)cc(O)cc2[o+]c1-c1ccc(O)cc1)C(=O)O,Natural-derived,cyanoacrylate
Pelargonidin_inspired,Furan,Acrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccoc1[Br],[Cl]C=CC(=O)O,O=C(O)C=Cc1occc1-c1cc2c(O)cc(O)cc2[o+]c1-c1ccc(O)cc1,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Furan,Benzoic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccoc1[Br],[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(-c2occc2-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)cc1,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Furan,Rhodanine-3-acetic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccoc1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2occc2-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)C1=O,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Furan,Phosphonic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccoc1[Br],[Cl]C=CP(=O)(O)O,O=P(O)(O)C=Cc1occc1-c1cc2c(O)cc(O)cc2[o+]c1-c1ccc(O)cc1,Natural-derived,phosphonic_acid
Pelargonidin_inspired,Furan,Barbituric_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccoc1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2occc2-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)C(=O)N1,Natural-derived,None
Pelargonidin_inspired,Thienothiophene,Cyanoacrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1cc2c(s1)scc2[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1csc2sc(-c3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)cc3)cc12)C(=O)O,Natural-derived,cyanoacrylate
Pelargonidin_inspired,Thienothiophene,Acrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1cc2c(s1)scc2[Br],[Cl]C=CC(=O)O,O=C(O)C=Cc1csc2sc(-c3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)cc3)cc12,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Thienothiophene,Benzoic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1cc2c(s1)scc2[Br],[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(-c2csc3sc(-c4cc5c(O)cc(O)cc5[o+]c4-c4ccc(O)cc4)cc23)cc1,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Thienothiophene,Rhodanine-3-acetic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1cc2c(s1)scc2[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2csc3sc(-c4cc5c(O)cc(O)cc5[o+]c4-c4ccc(O)cc4)cc23)C1=O,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Thienothiophene,Phosphonic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1cc2c(s1)scc2[Br],[Cl]C=CP(=O)(O)O,O=P(O)(O)C=Cc1csc2sc(-c3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)cc3)cc12,Natural-derived,phosphonic_acid
Pelargonidin_inspired,Thienothiophene,Barbituric_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1cc2c(s1)scc2[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2csc3sc(-c4cc5c(O)cc(O)cc5[o+]c4-c4ccc(O)cc4)cc23)C(=O)N1,Natural-derived,None
Pelargonidin_inspired,Ethyne,Cyanoacrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]C#C[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=CC#Cc1cc2c(O)cc(O)cc2[o+]c1-c1ccc(O)cc1)C(=O)O,Natural-derived,cyanoacrylate
Pelargonidin_inspired,Ethyne,Acrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]C#C[Br],[Cl]C=CC(=O)O,O=C(O)C=CC#Cc1cc2c(O)cc(O)cc2[o+]c1-c1ccc(O)cc1,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Ethyne,Benzoic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]C#C[Br],[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(C#Cc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)cc1,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Ethyne,Rhodanine-3-acetic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]C#C[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=CC#Cc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)C1=O,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Ethyne,Phosphonic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]C#C[Br],[Cl]C=CP(=O)(O)O,O=P(O)(O)C=CC#Cc1cc2c(O)cc(O)cc2[o+]c1-c1ccc(O)cc1,Natural-derived,phosphonic_acid
Pelargonidin_inspired,Ethyne,Barbituric_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]C#C[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=CC#Cc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)C(=O)N1,Natural-derived,None
Pelargonidin_inspired,Ethene,Cyanoacrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]/C=C/[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=CC=Cc1cc2c(O)cc(O)cc2[o+]c1-c1ccc(O)cc1)C(=O)O,Natural-derived,cyanoacrylate
Pelargonidin_inspired,Ethene,Acrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]/C=C/[Br],[Cl]C=CC(=O)O,O=C(O)C=CC=Cc1cc2c(O)cc(O)cc2[o+]c1-c1ccc(O)cc1,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Ethene,Benzoic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]/C=C/[Br],[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(C=Cc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)cc1,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Ethene,Rhodanine-3-acetic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]/C=C/[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=CC=Cc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)C1=O,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Ethene,Phosphonic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]/C=C/[Br],[Cl]C=CP(=O)(O)O,O=P(O)(O)C=CC=Cc1cc2c(O)cc(O)cc2[o+]c1-c1ccc(O)cc1,Natural-derived,phosphonic_acid
Pelargonidin_inspired,Ethene,Barbituric_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]/C=C/[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=CC=Cc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)C(=O)N1,Natural-derived,None
Pelargonidin_inspired,Benzothiadiazole,Cyanoacrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccc2nsnc2c1[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1c(-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)ccc2nsnc12)C(=O)O,Natural-derived,cyanoacrylate
Pelargonidin_inspired,Benzothiadiazole,Acrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccc2nsnc2c1[Br],[Cl]C=CC(=O)O,O=C(O)C=Cc1c(-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)ccc2nsnc12,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Benzothiadiazole,Benzoic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccc2nsnc2c1[Br],[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(-c2c(-c3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)cc3)ccc3nsnc23)cc1,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Benzothiadiazole,Rhodanine-3-acetic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccc2nsnc2c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2c(-c3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)cc3)ccc3nsnc23)C1=O,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Benzothiadiazole,Phosphonic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccc2nsnc2c1[Br],[Cl]C=CP(=O)(O)O,O=P(O)(O)C=Cc1c(-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)ccc2nsnc12,Natural-derived,phosphonic_acid
Pelargonidin_inspired,Benzothiadiazole,Barbituric_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccc2nsnc2c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2c(-c3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)cc3)ccc3nsnc23)C(=O)N1,Natural-derived,None
Pelargonidin_inspired,Bithiophene,Cyanoacrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1csc(-c2sccc2-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)c1)C(=O)O,Natural-derived,cyanoacrylate
Pelargonidin_inspired,Bithiophene,Acrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=CC(=O)O,O=C(O)C=Cc1csc(-c2sccc2-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)c1,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Bithiophene,Benzoic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccsc1-c2cc([Br])cs2,[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(-c2csc(-c3sccc3-c3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)cc3)c2)cc1,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Bithiophene,Rhodanine-3-acetic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccsc1-c2cc([Br])cs2,O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2csc(-c3sccc3-c3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)cc3)c2)C1=O,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Bithiophene,Phosphonic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=CP(=O)(O)O,O=P(O)(O)C=Cc1csc(-c2sccc2-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)c1,Natural-derived,phosphonic_acid
Pelargonidin_inspired,Bithiophene,Barbituric_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccsc1-c2cc([Br])cs2,O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2csc(-c3sccc3-c3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)cc3)c2)C(=O)N1,Natural-derived,None
Pelargonidin_inspired,Pyrrole_N-methyl,Cyanoacrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccn(C)c1[Br],[Cl]C=C(C#N)C(=O)O,Cn1ccc(-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)c1C=C(C#N)C(=O)O,Natural-derived,cyanoacrylate
Pelargonidin_inspired,Pyrrole_N-methyl,Acrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccn(C)c1[Br],[Cl]C=CC(=O)O,Cn1ccc(-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)c1C=CC(=O)O,Natural-derived,carboxylic_acid
Pelargonidin_inspired,Pyrrole_N-methyl,Benzoic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccn(C)c1[Br],[Cl]c1ccc(C(=O)O)cc1,Cn1ccc(-c2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)c1-c1ccc(C(=O)O)cc1,Natural-derived,carboxylic_acid
