source,eco_class,screening_reason,dye_raw,dye_name,dye_smiles,semiconductor,substrate,redox_couple,counter_electrode,electrolyte,voc_raw,jsc_raw,ff_raw,pce_percent,title,doi,date,journal,publisher
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,WS-2,,,,,,,,601,8.46,0.76,3.86,"Benzo[1,2,5]thiadiazole dyes: Spectral and electrochemical properties and their relation to the photovoltaic characteristics of the dye-sensitized solar cells",10.1016/j.dyepig.2017.05.020,2017-05-10,Dyes and Pigments,© 2017 Elsevier Ltd. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,WS-2,,,,,,,,657,17.50,0.74,8.56,"Benzo[1,2,5]thiadiazole dyes: Spectral and electrochemical properties and their relation to the photovoltaic characteristics of the dye-sensitized solar cells",10.1016/j.dyepig.2017.05.020,2017-05-10,Dyes and Pigments,© 2017 Elsevier Ltd. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,WS-2,,,,,,,,618,16.25,0.72,7.22,"Benzo[1,2,5]thiadiazole dyes: Spectral and electrochemical properties and their relation to the photovoltaic characteristics of the dye-sensitized solar cells",10.1016/j.dyepig.2017.05.020,2017-05-10,Dyes and Pigments,© 2017 Elsevier Ltd. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,WS-2,,,,,,,,646,17.82,0.72,8.29,"Benzo[1,2,5]thiadiazole dyes: Spectral and electrochemical properties and their relation to the photovoltaic characteristics of the dye-sensitized solar cells",10.1016/j.dyepig.2017.05.020,2017-05-10,Dyes and Pigments,© 2017 Elsevier Ltd. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,WS-2,,,,,,,,649,17.95,0.73,8.56,"Benzo[1,2,5]thiadiazole dyes: Spectral and electrochemical properties and their relation to the photovoltaic characteristics of the dye-sensitized solar cells",10.1016/j.dyepig.2017.05.020,2017-05-10,Dyes and Pigments,© 2017 Elsevier Ltd. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,WS-2,,,,,,,,661,17.93,0.74,8.9,"Benzo[1,2,5]thiadiazole dyes: Spectral and electrochemical properties and their relation to the photovoltaic characteristics of the dye-sensitized solar cells",10.1016/j.dyepig.2017.05.020,2017-05-10,Dyes and Pigments,© 2017 Elsevier Ltd. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,WS-2,,,,,,,,608,16.09,0.703,6.88,"Benzo[1,2,5]thiadiazole dyes: Spectral and electrochemical properties and their relation to the photovoltaic characteristics of the dye-sensitized solar cells",10.1016/j.dyepig.2017.05.020,2017-05-10,Dyes and Pigments,© 2017 Elsevier Ltd. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,WS-2,,,,,,,,617,17.67,0.693,7.63,"Benzo[1,2,5]thiadiazole dyes: Spectral and electrochemical properties and their relation to the photovoltaic characteristics of the dye-sensitized solar cells",10.1016/j.dyepig.2017.05.020,2017-05-10,Dyes and Pigments,© 2017 Elsevier Ltd. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,WS-2,,,,,,,,628,12.43,0.704,5.5,"Benzo[1,2,5]thiadiazole dyes: Spectral and electrochemical properties and their relation to the photovoltaic characteristics of the dye-sensitized solar cells",10.1016/j.dyepig.2017.05.020,2017-05-10,Dyes and Pigments,© 2017 Elsevier Ltd. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,WS-2,,,,,,,,649,18.24,0.718,8.49,"Benzo[1,2,5]thiadiazole dyes: Spectral and electrochemical properties and their relation to the photovoltaic characteristics of the dye-sensitized solar cells",10.1016/j.dyepig.2017.05.020,2017-05-10,Dyes and Pigments,© 2017 Elsevier Ltd. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,WS-2,,,,,,,,651,19.7,0.663,8.5,"Benzo[1,2,5]thiadiazole dyes: Spectral and electrochemical properties and their relation to the photovoltaic characteristics of the dye-sensitized solar cells",10.1016/j.dyepig.2017.05.020,2017-05-10,Dyes and Pigments,© 2017 Elsevier Ltd. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,WS-2,,,,,,,,650,19.7,0.668,8.6,"Benzo[1,2,5]thiadiazole dyes: Spectral and electrochemical properties and their relation to the photovoltaic characteristics of the dye-sensitized solar cells",10.1016/j.dyepig.2017.05.020,2017-05-10,Dyes and Pigments,© 2017 Elsevier Ltd. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,WS-2,,,,,,,,638,17.7,0.668,7.5,"Benzo[1,2,5]thiadiazole dyes: Spectral and electrochemical properties and their relation to the photovoltaic characteristics of the dye-sensitized solar cells",10.1016/j.dyepig.2017.05.020,2017-05-10,Dyes and Pigments,© 2017 Elsevier Ltd. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,WS-2,,,,,,,,643,18.6,0.673,8.1,"Benzo[1,2,5]thiadiazole dyes: Spectral and electrochemical properties and their relation to the photovoltaic characteristics of the dye-sensitized solar cells",10.1016/j.dyepig.2017.05.020,2017-05-10,Dyes and Pigments,© 2017 Elsevier Ltd. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Zn-tri-PcNc-4,,,,glass,,,,0.48,9.83,0.68,3.22,Asymmetric zinc phthalocyanines with large steric hindrance as efficient red/near-IR responsive sensitizer for dye-sensitized solar cells,10.1016/j.dyepig.2014.11.017,2014-12-02,Dyes and Pigments,Copyright © 2014 Elsevier Ltd. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Zn-tri-PcNc-5,,,,glass,,,,0.46,4.47,0.64,1.3,Asymmetric zinc phthalocyanines with large steric hindrance as efficient red/near-IR responsive sensitizer for dye-sensitized solar cells,10.1016/j.dyepig.2014.11.017,2014-12-02,Dyes and Pigments,Copyright © 2014 Elsevier Ltd. All rights reserved.
elsevier,metal_free_organic_candidate,organic_keyword:dpp,DPP3,,,,FTO,,,,0.59,5.97,0.65,2.24,Design of diketopyrrolopyrrole chromophores applicable as sensitizers in dye-sensitized photovoltaic windows for green houses,10.1016/j.dyepig.2016.07.046,2016-08-04,Dyes and Pigments,© 2016 Elsevier Ltd. All rights reserved.
elsevier,metal_free_organic_candidate,organic_keyword:dpp,DPP2,,,,FTO,,,,0.47,2.44,0.35,0.4,Design of diketopyrrolopyrrole chromophores applicable as sensitizers in dye-sensitized photovoltaic windows for green houses,10.1016/j.dyepig.2016.07.046,2016-08-04,Dyes and Pigments,© 2016 Elsevier Ltd. All rights reserved.
elsevier,metal_free_organic_candidate,organic_keyword:dpp,DPP1,,,,FTO,,,,0.44,1.72,0.48,0.36,Design of diketopyrrolopyrrole chromophores applicable as sensitizers in dye-sensitized photovoltaic windows for green houses,10.1016/j.dyepig.2016.07.046,2016-08-04,Dyes and Pigments,© 2016 Elsevier Ltd. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Xanthomonascin_A,,,TiO2,,,,,0.057,6.1,0.66,2.3,Density functional theory study on the electronic structure of Monascus dyes as photosensitizer for dye-sensitized solar cells,10.1016/j.jphotochem.2012.03.014,2012-03-23,Journal of Photochemistry and Photobiology A: Chemistry,Copyright © 2012 Elsevier B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,SnO2 treated with AlCl3,,,,,,,,411,,55.5,1.5,Sensitization of aluminum chloride adsorbed tin(IV) oxide nanocrystalline films with Rose Bengal,10.1016/S0021-9797(03)00462-4,2003-08-01,Journal of Colloid and Interface Science,Copyright © 2003 Elsevier Inc. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,SnO2,,O=[Sn]=O,,,,,,355,,59.4,0.2,Sensitization of aluminum chloride adsorbed tin(IV) oxide nanocrystalline films with Rose Bengal,10.1016/S0021-9797(03)00462-4,2003-08-01,Journal of Colloid and Interface Science,Copyright © 2003 Elsevier Inc. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,SnO2 treated with AlCl3,,,,,,,,429,,49.5,0.92,Sensitization of aluminum chloride adsorbed tin(IV) oxide nanocrystalline films with Rose Bengal,10.1016/S0021-9797(03)00462-4,2003-08-01,Journal of Colloid and Interface Science,Copyright © 2003 Elsevier Inc. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,SnO2,,O=[Sn]=O,,,,,,380,,46.1,0.25,Sensitization of aluminum chloride adsorbed tin(IV) oxide nanocrystalline films with Rose Bengal,10.1016/S0021-9797(03)00462-4,2003-08-01,Journal of Colloid and Interface Science,Copyright © 2003 Elsevier Inc. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,SnO2 treated with AlCl3,,,,,,,,415,,45.3,1.46,Sensitization of aluminum chloride adsorbed tin(IV) oxide nanocrystalline films with Rose Bengal,10.1016/S0021-9797(03)00462-4,2003-08-01,Journal of Colloid and Interface Science,Copyright © 2003 Elsevier Inc. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,SnO2,,O=[Sn]=O,,,,,,364,,32.9,0.35,Sensitization of aluminum chloride adsorbed tin(IV) oxide nanocrystalline films with Rose Bengal,10.1016/S0021-9797(03)00462-4,2003-08-01,Journal of Colloid and Interface Science,Copyright © 2003 Elsevier Inc. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,LS - 385,,,TiO2,,I−/I3−,,,0.582,6.33,72.73,2.68,An investigation of the role the donor moiety plays in modulating the efficiency of ‘donor-π-acceptor-π-acceptor’ organic DSSCs,10.1016/j.tet.2016.12.061,2017-01-14,Tetrahedron,© 2017 The Author(s). Published by Elsevier Ltd.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,LS - 386,,,TiO2,,I−/I3−,,,0.561,6.53,73.42,2.69,An investigation of the role the donor moiety plays in modulating the efficiency of ‘donor-π-acceptor-π-acceptor’ organic DSSCs,10.1016/j.tet.2016.12.061,2017-01-14,Tetrahedron,© 2017 The Author(s). Published by Elsevier Ltd.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,LS - 387,,,TiO2,,I−/I3−,,,0.595,13.26,71.15,5.61,An investigation of the role the donor moiety plays in modulating the efficiency of ‘donor-π-acceptor-π-acceptor’ organic DSSCs,10.1016/j.tet.2016.12.061,2017-01-14,Tetrahedron,© 2017 The Author(s). Published by Elsevier Ltd.
elsevier,metal_free_organic_candidate,metal_free_smiles_screen,Quercetin,,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,TiO2,FTO,I−/I3−,,,0.56,4.16,55,1.27,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Fe - Quercetin,,,TiO2,FTO,I−/I3−,,,0.81,8.48,56,3.84,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,natural_or_bio_based_candidate,natural_or_plant_name_screen; keyword:berry|pomegranate,Pomegranateleaf / Mulberry,,,TiO2,FTO,I−/I3−,,,0.53,2.8,0.49,0.72,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Fe - Quercetin,,,TiO2,FTO,I−/I3−,,,0.81,8.48,0.56,3.84,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,natural_or_bio_based_candidate,natural_or_plant_name_screen; keyword:pomegranate,Pomegranateleaf,,,TiO2,FTO,I−/I3−,,,0.53,2.8,0.49,0.72,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Ixorasp,,,TiO2,FTO,I−/I3−,,,0.384,6.26,0.47,1.13,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Canariumodontophyllum,,,TiO2,FTO,I−/I3−,,,0.385,2.45,0.44,0.96,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,C. odontophyllum + Ixora sp.,,,TiO2,FTO,I−/I3−,,,0.343,9.80,0.46,1.55,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,natural_or_bio_based_candidate,natural_or_plant_name_screen; keyword:mangosteen,Mangosteen pericarp,,,TiO2,FTO,I−/I3−,,,0.621,2.55,0.58,0.92,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,natural_or_bio_based_candidate,natural_or_plant_name_screen; keyword:mangosteen,Mangosteen pericarp,,,TiO2,FTO,I−/I3−,,,0.611,2.92,0.63,1.12,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,RedScilianOrange,,,TiO2,FTO,I−/I3−,,,0.34,3.84,0.50,0.66,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,natural_or_bio_based_candidate,natural_or_plant_name_screen; keyword:chlorophyll,Chlorophyll,,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C4=O)C(=O)OC)C)C.[Mg+2],TiO2,FTO,I−/I3−,,,0.43,3.52,0.39,0.59,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Redturnip,,,TiO2,FTO,I−/I3−,,,0.43,9.50,0.37,1.7,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,natural_or_bio_based_candidate,natural_or_plant_name_screen; keyword:berry,Blueberry fruit,,,TiO2,FTO,I−/I3−,,,0.32,6.8,0.51,1.13,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Luffa cylindrical,,,TiO2,FTO,I−/I3−,,,0.52,0.44,0.60,0.13,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Siahkooti fruit,,,TiO2,FTO,I−/I3−,,,0.49,0.9,0.73,0.32,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,natural_or_bio_based_candidate,natural_or_plant_name_screen; keyword:chlorophyll,Chlorophyll,,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C4=O)C(=O)OC)C)C.[Mg+2],TiO2,FTO,I−/I3−,,,0.56,2.05,0.52,0.59,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,natural_or_bio_based_candidate,natural_or_plant_name_screen; keyword:berry,Mulberry,,,TiO2,FTO,I−/I3−,,,0.55,1.89,0.49,0.54,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,metal_free_organic_candidate,metal_free_smiles_screen,Humic acid,,C1C2C=CC1C(C2C(=O)O)(C(=O)O)[N+](=O)[O-],TiO2,FTO,I−/I3−,,,0.47,5.3,0.56,1.4,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,metal_free_organic_candidate,metal_free_smiles_screen,Quercetin,,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,TiO2,FTO,I−/I3−,,,0.75,13.44,0.64,2.17,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,metal_free_organic_candidate,metal_free_smiles_screen,Quercetin,,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,TiO2,FTO,I−/I3−,,,0.56,4.16,0.55,1.27,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency,10.1016/j.jphotochem.2017.07.006,2017-07-04,Journal of Photochemistry and Photobiology A: Chemistry,© 2017 Elsevier B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,solar,,,,PET,,,,,2,2,2.0,"Graphene, related two-dimensional crystals and hybrid systems for printed and wearable electronics",10.1016/j.nantod.2018.10.009,2018-11-23,Nano Today,© 2018 The Authors. Published by Elsevier Ltd.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,solar,,,,PET,,,,,4.6,4.6,4.6,"Graphene, related two-dimensional crystals and hybrid systems for printed and wearable electronics",10.1016/j.nantod.2018.10.009,2018-11-23,Nano Today,© 2018 The Authors. Published by Elsevier Ltd.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,solar,,,,Fluorine doped Tin Oxide Glass,,,,,,6.49,6.49,"Graphene, related two-dimensional crystals and hybrid systems for printed and wearable electronics",10.1016/j.nantod.2018.10.009,2018-11-23,Nano Today,© 2018 The Authors. Published by Elsevier Ltd.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,solar,,,,Fluorine doped Tin Oxide Glass,,,,,,6.27,6.27,"Graphene, related two-dimensional crystals and hybrid systems for printed and wearable electronics",10.1016/j.nantod.2018.10.009,2018-11-23,Nano Today,© 2018 The Authors. Published by Elsevier Ltd.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,solar,,,,Fluorine doped Tin Oxide Glass,,,,,9.05,9.05,9.05,"Graphene, related two-dimensional crystals and hybrid systems for printed and wearable electronics",10.1016/j.nantod.2018.10.009,2018-11-23,Nano Today,© 2018 The Authors. Published by Elsevier Ltd.
elsevier,metal_free_organic_candidate,metal_free_smiles_screen,TT1,,C1=CC=C(C=C1)CN2C(=NN=C2SCC3=CC=CC=C3Cl)C4=CC=CS4,TiO2,glass,,,,635,6.50,0.74,3.05,A near-infrared dye for dye-sensitized solar cell: Catecholate-functionalized zinc phthalocyanine,10.1016/j.dyepig.2011.07.002,2011-07-19,Dyes and Pigments,Copyright © 2011 Elsevier Ltd. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Zn-tri-PcNc-4,,,TiO2,glass,,,,0.48,9.83,0.68,3.22,Effect of carboxyl anchoring groups in asymmetric zinc phthalocyanine with large steric hindrance on the dye-sensitized solar cell performance,10.1016/j.matchemphys.2015.07.049,2015-08-12,Materials Chemistry and Physics,Copyright © 2015 Elsevier B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Zn-tri-PcNc-8,,,TiO2,glass,,,,0.60,7.24,0.69,3.01,Effect of carboxyl anchoring groups in asymmetric zinc phthalocyanine with large steric hindrance on the dye-sensitized solar cell performance,10.1016/j.matchemphys.2015.07.049,2015-08-12,Materials Chemistry and Physics,Copyright © 2015 Elsevier B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Zn-tri-PcNc-4′,,,TiO2,glass,,,,0.48,8.86,0.65,2.75,Effect of carboxyl anchoring groups in asymmetric zinc phthalocyanine with large steric hindrance on the dye-sensitized solar cell performance,10.1016/j.matchemphys.2015.07.049,2015-08-12,Materials Chemistry and Physics,Copyright © 2015 Elsevier B.V. All rights reserved.
elsevier,metal_free_organic_candidate,metal_free_smiles_screen,D102,"(5-{4-[4-(2,2-diphenyl-vinyl)phenyl]-1,2,3,3a,4,8b-hexahydrocyclopenta[b]indol-7-ylmethylene}-4-oxo-2-thioxo-thiazolidin-3-yl)acetic acid",OC(=O)CN1C(=S)SC(=C/c2ccc3N(C4CCCC4c3c2)c5ccc(cc5)C=C(c6ccccc6)c7ccccc7)\C1=O,,FTO,,,,697,5.08,60.6,3.2,Sputtered TiOx thin film as compact layer for solid-state dye sensitized solar cells,10.1016/j.ceramint.2014.07.122,2014-07-30,Ceramics International,Copyright © 2014 Elsevier Ltd and Techna Group S.r.l. All rights reserved.
elsevier,metal_free_organic_candidate,metal_free_smiles_screen,D102,"(5-{4-[4-(2,2-diphenyl-vinyl)phenyl]-1,2,3,3a,4,8b-hexahydrocyclopenta[b]indol-7-ylmethylene}-4-oxo-2-thioxo-thiazolidin-3-yl)acetic acid",OC(=O)CN1C(=S)SC(=C/c2ccc3N(C4CCCC4c3c2)c5ccc(cc5)C=C(c6ccccc6)c7ccccc7)\C1=O,,FTO,,,,702,6.16,59.6,3.82,Sputtered TiOx thin film as compact layer for solid-state dye sensitized solar cells,10.1016/j.ceramint.2014.07.122,2014-07-30,Ceramics International,Copyright © 2014 Elsevier Ltd and Techna Group S.r.l. All rights reserved.
elsevier,metal_free_organic_candidate,metal_free_smiles_screen,D102,"(5-{4-[4-(2,2-diphenyl-vinyl)phenyl]-1,2,3,3a,4,8b-hexahydrocyclopenta[b]indol-7-ylmethylene}-4-oxo-2-thioxo-thiazolidin-3-yl)acetic acid",OC(=O)CN1C(=S)SC(=C/c2ccc3N(C4CCCC4c3c2)c5ccc(cc5)C=C(c6ccccc6)c7ccccc7)\C1=O,,FTO,,,,698,6.43,60.7,4.06,Sputtered TiOx thin film as compact layer for solid-state dye sensitized solar cells,10.1016/j.ceramint.2014.07.122,2014-07-30,Ceramics International,Copyright © 2014 Elsevier Ltd and Techna Group S.r.l. All rights reserved.
elsevier,metal_free_organic_candidate,metal_free_smiles_screen,D102,"(5-{4-[4-(2,2-diphenyl-vinyl)phenyl]-1,2,3,3a,4,8b-hexahydrocyclopenta[b]indol-7-ylmethylene}-4-oxo-2-thioxo-thiazolidin-3-yl)acetic acid",OC(=O)CN1C(=S)SC(=C/c2ccc3N(C4CCCC4c3c2)c5ccc(cc5)C=C(c6ccccc6)c7ccccc7)\C1=O,,FTO,,,,705,5.32,65.7,3.68,Sputtered TiOx thin film as compact layer for solid-state dye sensitized solar cells,10.1016/j.ceramint.2014.07.122,2014-07-30,Ceramics International,Copyright © 2014 Elsevier Ltd and Techna Group S.r.l. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Insoluble,,,,glass,,,,0.52,3.42,0.58,1.23,Influence of electrolytes on the photovoltaic performance of organic dye-sensitized nanocrystalline TiO2 solar cells,10.1016/S0927-0248(01)00019-8,2001-08-29,Solar Energy Materials and Solar Cells,Copyright © 2001 Elsevier Science B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Insoluble,,,,glass,,,,0.58,2.62,0.52,0.94,Influence of electrolytes on the photovoltaic performance of organic dye-sensitized nanocrystalline TiO2 solar cells,10.1016/S0927-0248(01)00019-8,2001-08-29,Solar Energy Materials and Solar Cells,Copyright © 2001 Elsevier Science B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Insoluble,,,,glass,,,,0.51,3.23,0.55,1.08,Influence of electrolytes on the photovoltaic performance of organic dye-sensitized nanocrystalline TiO2 solar cells,10.1016/S0927-0248(01)00019-8,2001-08-29,Solar Energy Materials and Solar Cells,Copyright © 2001 Elsevier Science B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Insoluble,,,,glass,,,,0.54,3.17,0.44,0.9,Influence of electrolytes on the photovoltaic performance of organic dye-sensitized nanocrystalline TiO2 solar cells,10.1016/S0927-0248(01)00019-8,2001-08-29,Solar Energy Materials and Solar Cells,Copyright © 2001 Elsevier Science B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Insoluble,,,,glass,,,,0.51,1.76,0.17,0.18,Influence of electrolytes on the photovoltaic performance of organic dye-sensitized nanocrystalline TiO2 solar cells,10.1016/S0927-0248(01)00019-8,2001-08-29,Solar Energy Materials and Solar Cells,Copyright © 2001 Elsevier Science B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Insoluble,,,,glass,,,,0.55,2.20,0.28,0.4,Influence of electrolytes on the photovoltaic performance of organic dye-sensitized nanocrystalline TiO2 solar cells,10.1016/S0927-0248(01)00019-8,2001-08-29,Solar Energy Materials and Solar Cells,Copyright © 2001 Elsevier Science B.V. All rights reserved.
elsevier,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,Insoluble,,,,glass,,,,0.45,2.22,0.58,0.69,Influence of electrolytes on the photovoltaic performance of organic dye-sensitized nanocrystalline TiO2 solar cells,10.1016/S0927-0248(01)00019-8,2001-08-29,Solar Energy Materials and Solar Cells,Copyright © 2001 Elsevier Science B.V. All rights reserved.
